0.02 , 8.0
0.05 , 23.0
0.07 , 28.0
0.1 , 36.0
0.12 , 41.0
0.15 , 52.0
0.17 , 57.0
0.2 , 62.0
0.22 , 68.0
0.25 , 71.0
0.27 , 74.0
0.3 , 79.0
0.33 , 82.0
0.35 , 85.0
0.38 , 90.0
0.4 , 96.0
0.43 , 101.0
0.45 , 104.0
0.48 , 112.0
0.5 , 116.0
0.53 , 124.0
0.55 , 130.0
0.58 , 136.0
0.6 , 141.0
0.63 , 152.0
0.66 , 157.0
0.68 , 164.0
0.71 , 171.0
0.73 , 178.0
0.76 , 183.0
0.78 , 192.0
0.81 , 199.0
0.83 , 205.0
0.86 , 213.0
0.88 , 220.0
0.91 , 227.0
0.93 , 234.0
0.96 , 242.0
0.99 , 250.0
1.01 , 256.0
1.04 , 265.0
1.06 , 270.0
1.09 , 279.0
1.11 , 288.0
1.14 , 294.0
1.16 , 302.0
1.19 , 313.0
1.21 , 318.0
1.24 , 327.0
1.27 , 334.0
1.29 , 341.0
1.32 , 348.0
1.34 , 362.0
1.37 , 367.0
1.39 , 376.0
1.42 , 382.0
1.44 , 391.0
1.47 , 398.0
1.49 , 409.0
1.52 , 414.0
1.54 , 423.0
1.57 , 428.0
1.6 , 434.0
1.62 , 442.0
1.65 , 449.0
1.67 , 453.0
1.7 , 461.0
1.72 , 465.0
1.75 , 471.0
1.77 , 476.0
1.8 , 485.0
1.82 , 486.0
1.85 , 493.0
1.87 , 495.0
1.9 , 500.0
1.93 , 504.0
1.95 , 511.0
1.98 , 512.0
2.0 , 517.0
2.03 , 519.0
2.05 , 523.0
2.08 , 526.0
2.1 , 532.0
2.13 , 532.0
2.15 , 536.0
2.18 , 537.0
2.2 , 542.0
2.23 , 544.0
2.26 , 546.0
2.28 , 547.0
2.31 , 551.0
2.33 , 553.0
2.36 , 554.0
2.38 , 553.0
2.41 , 553.0
2.43 , 425.0
2.46 , 167.0
2.5 , 50.0
