0.02 , 19.0
0.05 , 22.0
0.07 , 29.0
0.1 , 33.0
0.12 , 36.0
0.15 , 42.0
0.17 , 45.0
0.2 , 52.0
0.22 , 57.0
0.25 , 61.0
0.27 , 63.0
0.3 , 70.0
0.33 , 73.0
0.35 , 76.0
0.38 , 81.0
0.4 , 85.0
0.43 , 90.0
0.45 , 96.0
0.48 , 103.0
0.5 , 109.0
0.53 , 115.0
0.55 , 120.0
0.58 , 126.0
0.6 , 133.0
0.63 , 140.0
0.66 , 146.0
0.68 , 152.0
0.71 , 159.0
0.73 , 164.0
0.76 , 171.0
0.78 , 180.0
0.81 , 185.0
0.83 , 192.0
0.86 , 199.0
0.88 , 206.0
0.91 , 213.0
0.93 , 221.0
0.96 , 226.0
0.98 , 235.0
0.99 , 236.0
1.01 , 243.0
1.04 , 249.0
1.06 , 258.0
1.09 , 267.0
1.11 , 273.0
1.14 , 280.0
1.16 , 288.0
1.19 , 295.0
1.21 , 304.0
1.24 , 314.0
1.27 , 322.0
1.29 , 328.0
1.32 , 337.0
1.34 , 348.0
1.37 , 356.0
1.39 , 362.0
1.42 , 371.0
1.44 , 379.0
1.47 , 392.0
1.49 , 398.0
1.52 , 408.0
1.54 , 416.0
1.57 , 422.0
1.6 , 432.0
1.62 , 440.0
1.65 , 448.0
1.67 , 455.0
1.7 , 463.0
1.72 , 469.0
1.75 , 476.0
1.77 , 488.0
1.8 , 491.0
1.82 , 500.0
1.85 , 504.0
1.87 , 511.0
1.9 , 516.0
1.93 , 525.0
1.95 , 529.0
1.98 , 537.0
2.0 , 539.0
2.03 , 547.0
2.05 , 551.0
2.08 , 558.0
2.1 , 560.0
2.13 , 567.0
2.15 , 567.0
2.18 , 574.0
2.2 , 575.0
2.23 , 581.0
2.26 , 579.0
2.28 , 575.0
2.31 , 523.0
2.33 , 75.0
2.36 , 40.0
