0.02 , 17.0
0.05 , 24.0
0.07 , 30.0
0.1 , 35.0
0.12 , 43.0
0.15 , 48.0
0.17 , 52.0
0.2 , 58.0
0.22 , 62.0
0.25 , 67.0
0.27 , 71.0
0.3 , 76.0
0.33 , 80.0
0.35 , 84.0
0.38 , 87.0
0.4 , 92.0
0.43 , 96.0
0.45 , 103.0
0.48 , 108.0
0.5 , 113.0
0.53 , 118.0
0.55 , 123.0
0.58 , 128.0
0.6 , 134.0
0.63 , 140.0
0.66 , 147.0
0.68 , 154.0
0.71 , 170.0
0.73 , 165.0
0.76 , 174.0
0.78 , 183.0
0.81 , 188.0
0.83 , 196.0
0.86 , 203.0
0.88 , 208.0
0.91 , 218.0
0.93 , 227.0
0.96 , 235.0
0.99 , 243.0
1.01 , 252.0
1.04 , 262.0
1.06 , 271.0
1.09 , 280.0
1.11 , 288.0
1.14 , 296.0
1.16 , 305.0
1.19 , 318.0
1.21 , 324.0
1.24 , 334.0
1.27 , 344.0
1.29 , 355.0
1.32 , 362.0
1.34 , 372.0
1.37 , 385.0
1.39 , 392.0
1.42 , 404.0
1.44 , 412.0
1.47 , 423.0
1.49 , 431.0
1.52 , 443.0
1.54 , 450.0
1.57 , 462.0
1.6 , 468.0
1.62 , 478.0
1.65 , 487.0
1.67 , 497.0
1.7 , 504.0
1.72 , 514.0
1.75 , 520.0
1.77 , 530.0
1.8 , 538.0
1.82 , 547.0
1.85 , 552.0
1.87 , 561.0
1.9 , 567.0
1.93 , 572.0
1.95 , 579.0
1.98 , 589.0
2.0 , 591.0
2.03 , 598.0
2.05 , 605.0
2.08 , 612.0
2.1 , 613.0
2.13 , 621.0
2.15 , 623.0
2.18 , 628.0
2.2 , 632.0
2.23 , 639.0
2.26 , 642.0
2.28 , 647.0
2.31 , 650.0
2.33 , 655.0
2.36 , 658.0
2.38 , 664.0
2.41 , 665.0
2.43 , 672.0
2.46 , 672.0
2.48 , 677.0
2.51 , 679.0
2.54 , 684.0
2.56 , 686.0
2.59 , 691.0
2.61 , 692.0
2.64 , 696.0
2.66 , 698.0
2.69 , 700.0
2.71 , 703.0
2.74 , 709.0
2.76 , 707.0
2.79 , 711.0
2.81 , 712.0
2.84 , 716.0
2.87 , 716.0
2.89 , 720.0
2.92 , 719.0
2.94 , 717.0
2.97 , 709.0
2.99 , 697.0
3.02 , 626.0
3.04 , 521.0
3.07 , 211.0
3.09 , 57.0
3.12 , 38.0
