0.02 , 14.0
0.05 , 16.0
0.07 , 19.0
0.1 , 22.0
0.12 , 24.0
0.15 , 28.0
0.17 , 30.0
0.2 , 35.0
0.22 , 36.0
0.25 , 40.0
0.27 , 43.0
0.3 , 45.0
0.33 , 49.0
0.35 , 53.0
0.38 , 57.0
0.4 , 62.0
0.43 , 66.0
0.45 , 71.0
0.48 , 73.0
0.5 , 77.0
0.53 , 81.0
0.55 , 86.0
0.58 , 90.0
0.6 , 92.0
0.63 , 98.0
0.66 , 103.0
0.68 , 108.0
0.71 , 112.0
0.73 , 117.0
0.76 , 122.0
0.78 , 127.0
0.81 , 132.0
0.83 , 138.0
0.86 , 143.0
0.88 , 151.0
0.91 , 159.0
0.93 , 164.0
0.96 , 170.0
0.99 , 176.0
1.01 , 184.0
1.04 , 188.0
1.06 , 196.0
1.09 , 202.0
1.11 , 208.0
1.14 , 215.0
1.16 , 221.0
1.19 , 229.0
1.21 , 235.0
1.24 , 241.0
1.27 , 248.0
1.29 , 255.0
1.32 , 262.0
1.34 , 272.0
1.37 , 280.0
1.39 , 286.0
1.42 , 295.0
1.44 , 304.0
1.47 , 308.0
1.49 , 323.0
1.52 , 329.0
1.54 , 338.0
1.57 , 343.0
1.6 , 353.0
1.62 , 362.0
1.65 , 372.0
1.67 , 380.0
1.7 , 389.0
1.72 , 397.0
1.75 , 406.0
1.77 , 416.0
1.8 , 425.0
1.82 , 431.0
1.85 , 440.0
1.87 , 446.0
1.9 , 459.0
1.93 , 464.0
1.95 , 473.0
1.98 , 479.0
2.0 , 486.0
2.03 , 493.0
2.05 , 502.0
2.08 , 506.0
2.1 , 514.0
2.13 , 518.0
2.15 , 524.0
2.18 , 529.0
2.2 , 537.0
2.23 , 539.0
2.26 , 544.0
2.28 , 547.0
2.31 , 553.0
2.33 , 556.0
2.36 , 560.0
2.38 , 562.0
2.41 , 569.0
2.43 , 570.0
2.46 , 574.0
2.48 , 575.0
2.51 , 580.0
2.54 , 581.0
2.56 , 585.0
2.59 , 585.0
2.61 , 589.0
2.64 , 590.0
2.66 , 593.0
2.69 , 591.0
2.71 , 594.0
2.74 , 590.0
2.76 , 575.0
2.79 , 562.0
2.81 , 549.0
2.84 , 440.0
2.87 , 56.0
