0.02 , 24.0
0.05 , 26.0
0.07 , 30.0
0.1 , 33.0
0.12 , 40.0
0.15 , 44.0
0.17 , 49.0
0.2 , 53.0
0.22 , 58.0
0.25 , 61.0
0.27 , 64.0
0.3 , 66.0
0.33 , 70.0
0.35 , 71.0
0.38 , 75.0
0.4 , 76.0
0.43 , 80.0
0.45 , 81.0
0.48 , 84.0
0.5 , 86.0
0.53 , 89.0
0.55 , 91.0
0.58 , 94.0
0.6 , 95.0
0.63 , 99.0
0.66 , 103.0
0.68 , 105.0
0.71 , 108.0
0.73 , 113.0
0.76 , 115.0
0.78 , 120.0
0.81 , 123.0
0.83 , 128.0
0.86 , 129.0
0.88 , 134.0
0.91 , 137.0
0.93 , 141.0
0.6 , 143.0
0.99 , 148.0
1.01 , 151.0
1.04 , 155.0
1.06 , 157.0
1.09 , 162.0
1.11 , 165.0
1.14 , 169.0
1.16 , 171.0
1.18 , 175.0
1.19 , 176.0
1.21 , 178.0
1.24 , 184.0
1.27 , 185.0
1.29 , 190.0
1.32 , 193.0
1.34 , 197.0
1.37 , 201.0
1.39 , 207.0
1.42 , 208.0
1.44 , 215.0
1.47 , 216.0
1.49 , 221.0
1.52 , 225.0
1.54 , 230.0
1.57 , 232.0
1.6 , 238.0
1.62 , 240.0
1.65 , 244.0
1.67 , 248.0
1.7 , 253.0
1.72 , 255.0
1.75 , 260.0
1.77 , 264.0
1.8 , 268.0
1.82 , 272.0
1.85 , 277.0
1.87 , 281.0
1.9 , 285.0
1.93 , 287.0
1.95 , 291.0
1.98 , 296.0
2.0 , 301.0
2.03 , 305.0
2.05 , 310.0
2.08 , 314.0
2.1 , 318.0
2.13 , 323.0
2.15 , 328.0
2.18 , 330.0
2.2 , 336.0
2.23 , 339.0
2.26 , 342.0
2.28 , 347.0
2.31 , 352.0
2.33 , 356.0
2.36 , 360.0
2.38 , 365.0
2.41 , 369.0
2.43 , 374.0
2.46 , 376.0
2.48 , 381.0
2.51 , 385.0
2.54 , 389.0
2.56 , 393.0
2.59 , 397.0
2.61 , 399.0
2.64 , 403.0
2.66 , 406.0
2.69 , 411.0
2.71 , 412.0
2.74 , 416.0
2.76 , 417.0
2.79 , 420.0
2.81 , 416.0
2.84 , 390.0
2.87 , 385.0
2.89 , 370.0
2.92 , 368.0
2.94 , 357.0
2.97 , 353.0
2.99 , 348.0
3.02 , 343.0
3.04 , 330.0
3.07 , 320.0
3.09 , 297.0
3.12 , 281.0
3.14 , 258.0
3.17 , 240.0
3.2 , 194.0
3.22 , 179.0
3.25 , 59.0
3.27 , 40.0
3.3 , 40.0
